id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,price_usd,volume_24h_usd,percent_change_1h_usd,percent_change_24h_usd,percent_change_7d_usd,market_cap_usd,last_updated_usd
2357,AI Doctor,AIDOC,aidoc,10,2018-01-10T00:00:00.000Z,[],,559961939.474,777777777,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x584b44853680ee34a0f337b712a8f66d816df151'}",0.00161985584999,76181.3386251786,0.818297,-9.50987,13.2389,907057.6234287051,2020-03-25T16:01:06.000Z
3941,Fast Access Blockchain,FAB,fast-access-blockchain,1,2019-05-16T00:00:00.000Z,[],,28320115,40662999.9999,,0.0319916558011,2182.16427868843,0.0623555,3.75115,14.9015,906007.3713275691,2020-03-25T16:01:12.000Z
2693,Loopring [NEO],LRN,loopring-neo,3,2018-05-02T00:00:00.000Z,[],113602931.2,113602931.2,113602931.2,"{'id': 1376, 'name': 'Neo', 'symbol': 'NEO', 'slug': 'neo', 'token_address': '06fa8be9b6609d963e8fc63977b9f8dc5f10895f'}",0.0079686958499,80.8672289469637,0.134998,14.6209,21.4328,905267.2063899153,2020-03-25T16:01:08.000Z
2382,Spectre.ai Utility Token,SXUT,spectre-utility,1,2018-01-12T00:00:00.000Z,[],,24529557.5130552,42980365.0261104,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x2c82c73d5b34aa015989462b2948cd616a37641f'}",0.0368457155375,0,0,-2.84217e-14,1.13687e-13,903809.0983867778,2020-03-25T16:01:06.000Z
3986,StakeCubeCoin,SCC,stakecubecoin,5,2019-06-03T00:00:00.000Z,['Mineable'],,5551614.71497207,6850614.71497207,,0.162748994654,518.087844777972,0.13309,22.938,46.8499,903519.7135680573,2020-03-25T16:01:13.000Z
3515,DEX,DEX,dex,5,2018-10-29T00:00:00.000Z,[],,191542290.51,1892996914,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x497baef294c11a5f0f5bea3f2adb3073db448b56'}",0.00471135949265,180956.385360129,0.276667,-0.407384,11.587,902424.5886382124,2020-03-25T16:01:11.000Z
4,Terracoin,TRC,terracoin,2,2013-04-28T00:00:00.000Z,['Mineable'],42000000,22935396.4303612,22935396.4303612,,0.0392170909881,2.78941329296893,0.296431,-0.902065,28.5656,899459.5286576191,2020-03-25T16:01:01.000Z
3065,ICE ROCK MINING,ROCK2,ice-rock-mining,2,2018-08-07T00:00:00.000Z,[],,15724272,15724272,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xC16b542ff490e01fcc0DC58a60e1EFdc3e357cA6'}",0.056920643079,28574.0003039426,-0.0983514,0.556555,31.3433,895035.6741891135,2020-03-25T16:01:09.000Z
2136,ATLANT,ATL,atlant,2,2017-11-01T00:00:00.000Z,[],54175041,54175040.6777549,54175040.677755,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x78b7fada55a64dd895d8c8c35779dd8b67fa8a05'}",0.0163334426274,155.297096627448,0.118383,-8.32613,24.4012,884864.918747171,2020-03-25T16:01:05.000Z
2972,ZPER,ZPR,zper,6,2018-07-25T00:00:00.000Z,[],,1309948309.98229,2050000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xb5b8f5616fe42d5ceca3e87f3fddbdd8f496d760'}",0.000674714462425,4.86472557136255,0.0108388,0.713296,6.31792,883841.069774238,2020-03-25T16:01:08.000Z
3853,MultiVAC,MTV,multivac,7,2019-04-11T00:00:00.000Z,[],10000000000,3596700000.33333,8000000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8aa688AB789d1848d131C65D98CEAA8875D97eF1'}",0.000243524996428,87723.7952408079,-0.0222317,-1.16363,13.7394,875886.3547337617,2020-03-25T16:01:12.000Z
3514,SINOVATE,SIN,sinovate,10,2018-10-29T00:00:00.000Z,['Mineable'],,576666043.926378,576666043.926378,,0.00151512252662,11220.038372615,-1.30331,-0.479745,28.3973,873719.7134896938,2020-03-25T16:01:10.000Z
3492,Vetri,VLD,vetri,4,2018-10-23T00:00:00.000Z,[],,291110100.126677,449848163.6903,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x922ac473a3cc241fd3a0049ed14536452d58d73c'}",0.0029988,9.98765334,0,-6.2875,11.8619,872980.9682598789,2020-03-25T16:01:10.000Z
3663,Footballcoin,XFC,footballcoin,6,2019-01-03T00:00:00.000Z,[],,374660526.033351,1000000000,,0.00232067657411,49768.2495861259,0.278072,-1.95383,24.922,869465.9060093274,2020-03-25T16:01:11.000Z
362,CloakCoin,CLOAK,cloakcoin,10,2014-06-07T00:00:00.000Z,[],,5416013.62091017,5416013.62091017,,0.160417794559,15718.7388533988,0.569797,2.74481,29.5467,868824.9603679132,2020-03-25T16:01:01.000Z
4929,JD Coin,JDC,jd-coin,5,2019-12-06T00:00:00.000Z,[],,14460839.9288523,84000000,,0.0599800385055,212.693654277227,-2.58767,-2.05217,12.5192,867361.7357544329,2020-03-25T16:01:14.000Z
833,GridCoin,GRC,gridcoin,8,2015-02-28T00:00:00.000Z,['Mineable'],,399738313.50195,430391345.65013,,0.00216858751268,211.565257839785,0.266292,4.07219,29.5459,866867.5150000919,2020-03-25T16:01:01.000Z
495,I/O Coin,IOC,iocoin,3,2014-08-02T00:00:00.000Z,[],22000000,18059812.4743456,18059812.4743456,,0.0476457369888,664.234774550684,-21.1976,0.860161,43.5095,860473.0752197198,2020-03-25T16:01:01.000Z
3072,MassGrid,MGD,massgrid,1,2018-08-03T00:00:00.000Z,[],,77063317.4896408,138454617.44431,,0.0111612790848,0,2.84217e-14,-7.10543e-14,1.98952e-13,860125.1937024299,2020-03-25T16:01:10.000Z
3769,HashBX ,HBX,hashsbx,3,2019-03-01T00:00:00.000Z,[],1000000000,629280962.755261,1000000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x6fe355c62c6faf6946ce888ffaba9fd12355ae27'}",0.00135851196386,255.380781043447,-22.0933,3.3199,11.5619,854885.7165323611,2020-03-25T16:01:12.000Z
3854,Unification,UND,unification,9,2019-04-11T00:00:00.000Z,[],,44939452.6999999,1000000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xbe6ac6b50f577205c9d107f37b6e205aa6acc5d4'}",0.0189614094762,59017.6891232806,1.20626,3.52393,6.245,852115.3642810198,2020-03-25T16:01:13.000Z
4818,Xensor,XSR,xensor,6,2019-10-21T00:00:00.000Z,[],5000000000,354932163.694,5000000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x6bC1F3A1ae56231DbB64d3E82E070857EAe86045'}",0.0023992623574,235428.199124888,0.165527,-0.192863,0.859086,851575.3797815491,2020-03-25T16:01:14.000Z
3023,Semux,SEM,semux,3,2018-08-02T00:00:00.000Z,['Mineable'],32000000,12712343,12712343,,0.0664353210483,26154.6059240957,2.20097,-2.80858,24.4998,844548.5884811091,2020-03-25T16:01:09.000Z
2627,TokenPay,TPAY,tokenpay,7,2018-04-05T00:00:00.000Z,[],25000000,16801866.6956673,21007093.2397912,,0.0498499445778,588964.625796945,-1.49645,-2.74252,28.4868,837572.1235825986,2020-03-25T16:01:08.000Z
2575,Bitcoin Private,BTCP,bitcoin-private,6,2018-03-10T00:00:00.000Z,['Mineable'],22873588,4785761,22815307,,0.174864903396,898.442652837695,-1.3126,18.6662,-20.0853,836861.6349413444,2020-03-25T16:01:07.000Z
1721,Mysterium,MYST,mysterium,3,2017-06-14T00:00:00.000Z,[],,23672501.5203989,32433365.6222021,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xa645264c5603e96c3b0b078cdab68733794b0a71'}",0.0348912284486,453.946753359074,0.257284,-4.88192,6.79807,825962.6584980689,2020-03-25T16:01:04.000Z
4128,BOOM,BOOM,boom,4,2019-07-23T00:00:00.000Z,[],,783220761.462082,972251494.086042,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xdb7eab9ba6be88b869f738f6deeba96d49fe13fd'}",0.00105145865229,22052.8073258083,0.353833,-0.52356,3.36505,823524.2462924683,2020-03-25T16:01:13.000Z
2696,DAEX,DAX,daex,3,2018-05-02T00:00:00.000Z,[],,354666701.5562,2000000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x0b4bdc478791897274652dc15ef5c135cae61e60'}",0.0023138096738,1292286.0290065,-6.5691,-7.36349,24.2692,820631.2450354733,2020-03-25T16:01:08.000Z
2838,PCHAIN,PI,pchain,13,2018-06-04T00:00:00.000Z,[],,318597419.985259,2100000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xb9bb08ab7e9fa0a1356bd4a39ec0ca267e03b0b3'}",0.00257132096257,67715.4247969143,-0.223535,-1.15937,2.41852,819216.2246288147,2020-03-25T16:01:08.000Z
2430,Hydro Protocol,HOT,hydro-protocol,4,2018-01-19T00:00:00.000Z,[],,702000000,1560000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x9af839687f6c94542ac5ece2e317daae355493a1'}",0.00116261537409,11632.9242147478,-1.1547,-4.18677,8.3445,816155.99261118,2020-03-25T16:01:07.000Z
3200,Nasdacoin,NSD,nasdacoin,8,2018-08-22T00:00:00.000Z,['Mineable'],84000000,21531639.6609579,21531639.6609579,,0.0374967333162,271449.434211384,-3.24228,-9.79456,-3.6461,807366.1502274533,2020-03-25T16:01:10.000Z
2377,Leverj,LEV,leverj,2,2018-01-12T00:00:00.000Z,[],,118090510.57721,1000000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x0f4ca92660efad97a9a70cb0fe969c755439772c'}",0.00679379676051,0,0,-7.10543e-14,3.12639e-13,802282.9282064212,2020-03-25T16:01:06.000Z
2938,Hashgard,GARD,hashgard,12,2018-07-17T00:00:00.000Z,[],,66290991223.6296,100000000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x5c64031c62061865e5fd0f53d3cdaef80f72e99d'}",1.20846425531e-05,50569.6351711272,-0.0262993,-4.23378,14.2185,801102.9334282529,2020-03-25T16:01:09.000Z
2427,ChatCoin,CHAT,chatcoin,14,2018-01-19T00:00:00.000Z,[],,690000640,1000000000,,0.00115142341455,164698.205184443,0.197053,1.42273,24.7902,794482.8929504852,2020-03-25T16:01:06.000Z
3140,Ubex,UBEX,ubex,19,2018-08-13T00:00:00.000Z,[],,3181908753.04961,3996500380.811,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x6704b673c70de9bf74c8fba4b4bd748f0e2190e1'}",0.000248262863944,523644.184891582,0.676422,-0.0168699,23.187,789949.7798405781,2020-03-25T16:01:10.000Z
3634,Kambria,KAT,kambria,10,2018-12-13T00:00:00.000Z,[],,1230544847.94,3800000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xa858bc1b71a895ee83b92f149616f9b3f6afa0fb'}",0.000637070016731,22720.6687593517,-0.396758,0.0508259,19.048,783943.2268653817,2020-03-25T16:01:11.000Z
2078,LIFE,LIFE,life,4,2017-10-22T00:00:00.000Z,[],100000000000,81454878952.471,100000000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xff18dbc487b4c2e3222d115952babfda8ba52f5f'}",9.62179051315e-06,920.225324033835,4.6112,5.77058,42.434,783741.781554667,2020-03-25T16:01:06.000Z
215,Rubycoin,RBY,rubycoin,1,2014-03-20T00:00:00.000Z,[],,27547118.3918338,27547118.3918338,,0.0284261785896,0,0,8.52651e-14,-9.9476e-14,783059.3070351224,2020-03-25T16:01:01.000Z
2827,Phantasma,SOUL,phantasma,9,2018-05-28T00:00:00.000Z,[],,58332939,91136374,"{'id': 1376, 'name': 'Neo', 'symbol': 'NEO', 'slug': 'neo', 'token_address': 'ed07cffad18f1308db51920d99a2af60ac66a7b3'}",0.0133841479527,210226.220158011,-3.34067,-9.88002,10.1002,780736.686091824,2020-03-25T16:01:09.000Z
2390,BANKEX,BKX,bankex,12,2018-01-13T00:00:00.000Z,[],,373250895.12,400000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x45245bc59219eeaaf6cd3f382e078a461ff9de7b'}",0.00208536055761,8701.50284812273,-2.88294,-8.52612,105.405,778362.6947758748,2020-03-25T16:01:06.000Z
2542,Tidex Token,TDX,tidex-token,5,2018-02-23T00:00:00.000Z,[],100000000,9504980.45,99999981,"{'id': 1274, 'name': 'Waves', 'symbol': 'WAVES', 'slug': 'waves', 'token_address': '3QvxP6YFBKpWJSMAfYtL8Niv8KmmKsnpb9uQwQpg8QN2'}",0.0814348431434,12225.3624097729,0.100401,0.438159,34.2762,774036.5920268334,2020-03-25T16:01:07.000Z
4467,Nestree,EGG,nestree,2,2019-09-09T00:00:00.000Z,[],,412884652.174058,3000000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x65ccd72c0813ce6f2703593b633202a0f3ca6a0c'}",0.00186087846985,394217.166772768,-2.33454,-10.5438,33.8792,768328.1597622106,2020-03-25T16:01:14.000Z
4156,ImageCoin,IMG,imagecoin,6,2019-07-23T00:00:00.000Z,[],,18267993,19267991,,0.0417921685813,883056.436311887,1.49028,1.82248,22.2289,763459.0430980083,2020-03-25T16:01:13.000Z
2305,NAGA,NGC,naga,14,2017-12-23T00:00:00.000Z,[],,71960164.8141698,77910266.1576906,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x72dd4b6bd852a3aa172be4d6c5a6dbec588cf131'}",0.0105215749702,325.845407818339,0.084586,-6.49458,21.5851,757134.2689602356,2020-03-25T16:01:06.000Z
1745,Dinastycoin,DCY,dinastycoin,2,2017-06-24T00:00:00.000Z,['Mineable'],,1961037962.2374,1961037962.2374,,0.00038542406332,194.735714747934,1.34898,-1.65659,51.9826,755831.2197303114,2020-03-25T16:01:05.000Z
1694,Sumokoin,SUMO,sumokoin,6,2017-05-30T00:00:00.000Z,['Mineable'],88888888,20653804.5413871,27353804.5413871,,0.0365766592619,19082.1603664623,-0.439885,-2.86639,-5.89092,755447.1711721987,2020-03-25T16:01:03.000Z
3757,GMB,GMB,gmb,8,2019-02-22T00:00:00.000Z,[],,517356899,5000000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x1d464ac5e046e5fe280c9588edf8eb681b07008f'}",0.00145349697709,1272.4696494773,0.0305008,-38.4117,-12.6461,751976.6887731564,2020-03-25T16:01:12.000Z
161,Pandacoin,PND,pandacoin-pnd,1,2014-02-27T00:00:00.000Z,['Mineable'],,32514916897.7707,32514916897.7707,,2.30559483109e-05,0,0,-0.374076,97.5668,749662.2433282102,2020-03-25T16:01:01.000Z
2826,Zipper,ZIP,zip,5,2018-05-28T00:00:00.000Z,[],,16199999812,100000000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xa9d2927d3a04309e008b6af6e2e282ae2952e7fd'}",4.60859580405e-05,81428.2710852869,0.135971,-2.55919,6.02999,746592.5115919398,2020-03-25T16:01:08.000Z
3337,QChi,QCH,qchi,3,2018-10-31T00:00:00.000Z,[],,32476132.3473844,92000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x687bfc3e73f6af55f0ccca8450114d107e781a0e'}",0.0229441564018,99926.6222725507,0.166336,-0.0694155,33.883,745137.4599039438,2020-03-25T16:01:11.000Z
2552,IHT Real Estate Protocol,IHT,iht-real-estate-protocol,9,2018-03-01T00:00:00.000Z,[],,989061135.6575,996491162,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xeda8b016efa8b1161208cf041cd86972eee0f31e'}",0.000751761157723,7770.38067281671,-3.47277,-6.33434,-12.7525,743537.7444007074,2020-03-25T16:01:07.000Z
3297,Gene Source Code Chain,GENE,gene-source-code-chain,2,2018-09-14T00:00:00.000Z,[],,375244800,2000000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x884181554dfa9e578d36379919c05c25dc4a15bb'}",0.00197744384339,13652.631792842,0.164599,4.93731,34.8928,742025.5195241119,2020-03-25T16:01:10.000Z
4493,Amino Network,AMIO,amino-network,2,2019-09-10T00:00:00.000Z,[],,45284642.8383745,1000000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x2e68dfb3f50ea302c88f8db74096d57565d9970a'}",0.0163122450386,55219.0135006774,0.45584,-0.398365,1.12994,738694.1904650476,2020-03-25T16:01:13.000Z
4277,DECOIN,DTEP,decoin,2,2019-08-22T00:00:00.000Z,['Mineable'],140000000,26253930.2418881,73265075.562391,,0.028135442604,3311.16899894563,10.8209,-48.2915,-47.2231,738665.9474500624,2020-03-25T16:01:13.000Z
2686,Lendingblock,LND,lendingblock,4,2018-04-30T00:00:00.000Z,[],,783359641.222435,1000000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x0947b0e6d821378805c9598291385ce7c791a6b2'}",0.000940351703383,53376.460648384,-0.298118,9.55556,43.5897,736633.5729850125,2020-03-25T16:01:08.000Z
2958,TurtleCoin,TRTL,turtlecoin,15,2018-07-23T00:00:00.000Z,['Mineable'],1000000000000,68879641641.39,68879641641.39,,1.0612353476e-05,830468.83035983,-0.13932,-3.96237,14.6679,730975.1043986395,2020-03-25T16:01:10.000Z
3367,CryptalDash,CRD,cryptaldash,4,2018-10-02T00:00:00.000Z,[],,1000000000,1000000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xcaaa93712bdac37f736c323c93d4d5fdefcc31cc'}",0.000729928935481,5.83709571125165,0.276667,0.442748,18.3102,729928.935481,2020-03-25T16:01:11.000Z
2437,YEE,YEE,yee,8,2018-01-20T00:00:00.000Z,[],,1365218125,10000000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x922105fad8153f516bcfb829f56dc097a0e1d705'}",0.00053038517977,109745.666451913,-0.98825,-7.35981,4.20039,724091.4606533872,2020-03-25T16:01:07.000Z
3178,Linkey,LKY,linkey,1,2018-08-16T00:00:00.000Z,[],,50000000,195000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x49bd2da75b1f7af1e4dfd6b1125fecde59dbec58'}",0.0144787596779,0,2.84217e-14,-5.68434e-14,2.27374e-13,723937.9838950001,2020-03-25T16:01:10.000Z
460,Clams,CLAM,clams,2,2014-08-26T00:00:00.000Z,[],,4047848.32609779,17673870.1304893,,0.177715958536,0,0,0,-9.43767,719367.2452808119,2020-03-25T16:01:01.000Z
3915,Merebel,MERI,merebel,2,2019-05-08T00:00:00.000Z,['Mineable'],30000000,6195344.24682818,6195344.24682818,,0.115615865419,401.761808298581,0.276667,37.8807,36.6629,716280.0866656627,2020-03-25T16:01:12.000Z
4860,Era Swap,ES,era-swap,2,2019-10-31T00:00:00.000Z,[],,19081278.5287006,1265381049.35046,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xef1344bdf80bef3ff4428d8becec3eea4a2cf574'}",0.0375326056846,522110.734913012,0.929848,-3.82785,4.88477,716170.102975744,2020-03-25T16:01:14.000Z
2497,Medicalchain,MTN,medical-chain,14,2018-02-07T00:00:00.000Z,[],,308656962.45183,500000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x41dbecc1cdc5517c6f76f6a6e836adbee2754de3'}",0.00232007708422,11293.9405379986,0.0931361,-1.18366,15.9252,716107.9454694439,2020-03-25T16:01:07.000Z
90,Dimecoin,DIME,dimecoin,13,2014-01-06T00:00:00.000Z,['Mineable'],,539096740559.918,539096740559.918,,1.32347431068e-06,277.152691003185,0.180339,3.86108,16.1827,713480.6871023723,2020-03-25T16:01:01.000Z
2360,Hacken,HKN,hacken,2,2018-01-10T00:00:00.000Z,[],,5488559.83573142,5488560,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x9e6b2b11542f2bc52f3029077ace37e8fd838d7f'}",0.129970957355,,0,1.50398,29.1595,713353.3763502141,2020-03-25T16:01:06.000Z
2891,Cardstack,CARD,cardstack,5,2018-07-03T00:00:00.000Z,[],,2363030001.10959,6000000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x954b890704693af242613edef1b603825afcd708'}",0.000301686327236,29897.7649709517,1.70819,-1.69156,16.8528,712893.8421832331,2020-03-25T16:01:08.000Z
1782,Ecobit,ECOB,ecobit,1,2017-07-05T00:00:00.000Z,[],,444444444.4,8888888888,"{'id': 873, 'name': 'NEM', 'symbol': 'XEM', 'slug': 'nem', 'token_address': 'ecobit'}",0.00159274235872,0,0,2.84217e-14,18.4787,707885.4926936559,2020-03-25T16:01:04.000Z
1930,Primas,PST,primas,8,2017-08-28T00:00:00.000Z,[],,52692564.7534,101342465.753,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x5d4abc77b8405ad177d8ac6682d584ecbfd46cec'}",0.0133423776592,443466.19559733,0.480803,-0.587954,21.2118,703044.0987717134,2020-03-25T16:01:05.000Z
4011,Bitsdaq,BQQQ,bitsdaq,6,2019-06-14T00:00:00.000Z,[],,2684354113,10000000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x1b80eeeadcc590f305945bcc258cfa770bbe1890'}",0.000261532637198,5695.3856746921,-0.276039,6.34949,34.2732,702046.2103461882,2020-03-25T16:01:14.000Z
2527,SureRemit,RMT,sureremit,3,2018-02-15T00:00:00.000Z,[],,500000000,1000000000,"{'id': 512, 'name': 'Stellar', 'symbol': 'XLM', 'slug': 'stellar', 'token_address': 'GCVWTTPADC5YB5AYDKJCTUYSCJ7RKPGE4HT75NIZOUM4L7VRTS5EKLFN'}",0.00140261611428,237.442870773722,0.135971,8.91575,3.70607,701308.0571399999,2020-03-25T16:01:06.000Z
42,Primecoin,XPM,primecoin,3,2013-07-11T00:00:00.000Z,['Mineable'],,31171312.4002737,31171312.4002737,,0.0223250762892,3882.80228772217,-35.8033,-3.96669,4.11961,695901.9273705963,2020-03-25T16:01:01.000Z
2459,indaHash,IDH,indahash,4,2018-01-24T00:00:00.000Z,[],,399936258.539634,399999999.991697,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x5136c98a80811c3f46bdda8b5c4555cfd9f812f0'}",0.00173800418153,166.734229699109,0.990424,0.768556,36.3546,695090.8896873471,2020-03-25T16:01:06.000Z
3040,CanonChain,CZR,cononchain,3,2018-07-31T00:00:00.000Z,[],,582212719.277778,1618033988,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x0223fc70574214f65813fe336d870ac47e147fae'}",0.00118574982268,7382.91874667707,-0.984482,0.293477,49.76,690358.6286456658,2020-03-25T16:01:10.000Z
2410,SpaceChain,SPC,spacechain,7,2018-01-16T00:00:00.000Z,[],,515923518.110662,1000000000,"{'id': 1684, 'name': 'Qtum', 'symbol': 'QTUM', 'slug': 'qtum', 'token_address': '0x8069080a922834460c3a092fb2c1510224dc066b'}",0.0013302743942,129725.534198603,-0.683213,-14.9654,-3.55473,686319.8455081936,2020-03-25T16:01:06.000Z
3474,YGGDRASH,YEED,yeed,6,2018-10-19T00:00:00.000Z,[],,5447415594.35,10000000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xca2796f9f61dc7b238aab043971e49c6164df375'}",0.000125670537708,23578.4461968067,-1.01271,-8.11257,16.8822,684579.6468609088,2020-03-25T16:01:11.000Z
4557,USDX,USDX,usdx,10,2019-10-31T00:00:00.000Z,[],,3765121.03,3765121.03,,0.181412554925,1578.85099079033,0.135218,-2.64298,-2.98102,683040.2256541476,2020-03-25T16:01:13.000Z
3499,Liquidity Network,LQD,liquidity-network,7,2018-10-25T00:00:00.000Z,[],,53334645.4678876,100000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xD29F0b5b3F50b07Fe9a9511F7d86F4f4bAc3f8c4'}",0.0127756907488,52463.9985306899,0.760569,-9.42599,-0.5643,681386.9366946195,2020-03-25T16:01:11.000Z
2641,Apex,CPX,apex,7,2018-04-16T00:00:00.000Z,[],,517390717.573,676989090,"{'id': 1376, 'name': 'Neo', 'symbol': 'NEO', 'slug': 'neo', 'token_address': '45d493a6f73fa5f404244a5fb8472fc014ca5885'}",0.00131416595152,20396.4064615883,-1.61348,2.36738,13.5746,679937.2646669371,2020-03-25T16:01:07.000Z
3667,Atomic Wallet Coin,AWC,atomic-wallet-coin,2,2019-01-04T00:00:00.000Z,[],,6283915.67045887,100000000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xad22f63404f7305e4713ccbd4f296f34770513f4'}",0.107796584,2957.42164345121,0.0182177,16.792,33.2377,677384.643419536,2020-03-25T16:01:11.000Z
4091,PIXEL,PXL,pixel,6,2019-07-10T00:00:00.000Z,[],,37187742.7493473,987500000,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xf88951d7b676798705fd3a362ba5b1dbca2b233b'}",0.0182033432839,573384.723288249,3.97137,27.0477,88.1183,676941.2472197321,2020-03-25T16:01:13.000Z
1063,BitCrystals,BCY,bitcrystals,1,2015-09-14T00:00:00.000Z,[],,22816446.1680748,22816446.1680748,"{'id': 132, 'name': 'Counterparty', 'symbol': 'XCP', 'slug': 'counterparty', 'token_address': 'BITCRYSTALS'}",0.029661522323,0.00593230446460782,0.133325,-0.0230187,5.66485,676770.5273458785,2020-03-25T16:01:01.000Z
2676,PHI Token,PHI,phi-token,4,2018-04-25T00:00:00.000Z,[],,5828254.20482219,13636660.2691104,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x13c2fab6354d3790d8ece4f0f1a3280b4a25ad96'}",0.11582496208,24006.8913745024,0.551652,5.21103,2.35541,675057.3222661307,2020-03-25T16:01:07.000Z
323,VeriCoin,VRC,vericoin,3,2014-05-16T00:00:00.000Z,['Mineable'],,32602587.2975025,32602587.2975025,,0.0203897919332,960.596672477747,0.109472,-7.09118,41.3634,664759.9714800653,2020-03-25T16:01:01.000Z
